policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction,ablation,model_path
No AoI term,103,1002,volatile,coordinated,153.00966666666656,0.5692883895131086,0.43071161048689144,14.595840000000127,28.196069389932298,0.022707166705631276,7.402777777777778,32.450000000000045,60.0,69.0,0.9606481481481483,0.5468858371480094,288,353,0,65,799,353,0.3064236111111111,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1003,volatile,coordinated,54.76833333333332,0.53125,0.46875,12.295840000000005,28.045742792782573,0.07447185455486559,7.454861111111111,29.0,50.0,44.0,0.9603587962962964,0.5101906105324074,242,278,0,36,874,278,0.24131944444444445,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1004,volatile,coordinated,116.72433333333325,0.5236363636363637,0.4763636363636363,13.7458400000001,27.778055887166204,0.027873969793080784,8.815104166666666,41.0,66.0,67.0,0.902199074074074,0.4724242424242424,271,332,0,61,820,332,0.2881944444444444,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1005,volatile,coordinated,100.69900000000008,0.542016806722689,0.45798319327731096,12.24583999999999,27.612860050191575,0.023667234942371773,9.598090277777779,40.0,66.0,66.0,0.9513888888888888,0.5156687675070027,241,290,0,49,862,290,0.2517361111111111,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1006,volatile,coordinated,34.822333333333376,0.4474708171206226,0.5525291828793775,13.495840000000063,27.73702749384593,0.007139411004163031,7.269097222222222,31.0,51.0,41.0,0.8961226851851851,0.40098875018014124,266,305,0,39,847,305,0.2647569444444444,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1007,volatile,coordinated,36.52100000000001,0.46443514644351463,0.5355648535564854,12.945840000000036,27.847617605125972,0.009416903443216319,7.053819444444445,26.450000000000045,52.0,57.0,0.8940972222222222,0.41525017433751743,255,305,0,50,847,305,0.2647569444444444,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1008,volatile,coordinated,-28.009666666666675,0.3915343915343915,0.6084656084656085,11.04583999999996,27.8133897866608,0.011674209761414981,7.932291666666667,30.0,63.0,44.0,0.8900462962962963,0.3484837350578091,217,249,0,32,903,249,0.21614583333333334,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1009,volatile,coordinated,11.633333333333335,0.43349753694581283,0.5665024630541872,12.04583999999999,27.585351449882772,0.012991358712205676,7.894097222222222,31.0,54.0,46.0,0.9386574074074073,0.4069056741470534,237,282,0,45,870,282,0.24479166666666666,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1010,volatile,coordinated,79.31399999999996,0.5311004784688995,0.4688995215311005,13.045840000000078,27.87536673639651,0.02541860654610359,6.547743055555555,25.0,51.0,72.0,0.9470486111111112,0.5029779704944178,257,310,0,53,842,310,0.2690972222222222,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1011,volatile,coordinated,46.893000000000036,0.4841628959276018,0.5158371040723981,12.695839999999993,27.8041058670549,0.012485235042954092,8.272569444444445,34.0,53.0,60.0,0.8923611111111112,0.432048139768728,250,287,0,37,865,287,0.24913194444444445,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1012,volatile,coordinated,30.805999999999905,0.45149253731343286,0.5485074626865671,13.495840000000037,27.719253047701116,0.12259406115200655,8.0,37.0,61.0,60.0,0.8923611111111112,0.40289438225538976,266,306,0,40,846,306,0.265625,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1013,volatile,coordinated,54.407,0.5202312138728323,0.47976878612716767,12.895840000000096,27.505443767934835,0.12427103062352723,8.67795138888889,40.0,62.0,48.0,0.9548611111111112,0.4967485549132948,254,283,0,29,869,283,0.2456597222222222,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1014,volatile,coordinated,49.64100000000001,0.5677966101694916,0.43220338983050843,10.645839999999948,27.16643055612605,0.19749295137630304,8.202256944444445,31.0,55.0,40.0,0.9618055555555556,0.546109934086629,209,235,0,26,917,235,0.20399305555555555,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1015,volatile,coordinated,76.90733333333323,0.569620253164557,0.430379746835443,12.695840000000079,27.984652380248956,0.07537350222572245,6.735243055555555,26.0,58.0,48.0,0.9725115740740742,0.5539622890295359,250,285,0,35,867,285,0.24739583333333334,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1016,volatile,coordinated,129.8146666666666,0.5300353356890459,0.46996466431095407,14.045840000000066,27.74034214332949,0.02765989087092891,6.638020833333333,29.0,56.0,60.0,0.9224537037037036,0.48893305850019625,277,338,0,61,814,338,0.2934027777777778,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1017,volatile,coordinated,76.87000000000006,0.48109965635738833,0.5189003436426116,13.145840000000096,27.7096812165475,0.018951934727622383,8.698784722222221,34.0,52.0,76.0,0.8776041666666666,0.4222150630011455,259,325,0,66,827,325,0.2821180555555556,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1018,volatile,coordinated,148.30566666666664,0.6026785714285714,0.3973214285714286,14.195840000000093,27.811885286899123,0.15540935039287085,6.2578125,28.0,47.0,78.0,0.9693287037037036,0.5841936383928571,280,352,0,72,800,352,0.3055555555555556,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1019,volatile,coordinated,36.08166666666668,0.47368421052631576,0.5263157894736843,12.195840000000006,28.392817341526957,0.08854512744833518,6.538194444444445,27.0,53.0,55.0,0.9346064814814814,0.44270833333333326,240,291,0,51,861,291,0.2526041666666667,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1020,volatile,coordinated,53.68200000000003,0.4745098039215686,0.5254901960784314,12.845840000000027,27.540248359265487,0.035330577184226865,7.423611111111111,32.0,47.0,62.0,0.9305555555555556,0.441557734204793,253,309,0,56,843,309,0.2682291666666667,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1021,volatile,coordinated,92.94066666666671,0.5286343612334802,0.4713656387665198,12.395840000000005,27.668333776553673,0.022458496308364544,8.328993055555555,36.450000000000045,63.0,58.0,0.9398148148148149,0.4968184043073911,244,298,0,54,854,298,0.2586805555555556,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1022,volatile,coordinated,65.99233333333329,0.4975845410628019,0.5024154589371981,12.595840000000026,27.780487312650067,0.10487261605828621,9.086805555555555,38.450000000000045,66.0,48.0,0.9230324074074073,0.45928665682590797,248,276,0,28,876,276,0.23958333333333334,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1023,volatile,coordinated,99.60333333333338,0.5463917525773195,0.45360824742268047,12.595840000000004,28.173412349677125,0.024948433038942043,9.940972222222221,39.450000000000045,59.0,41.0,0.941261574074074,0.5142975610920197,248,277,0,29,875,277,0.2404513888888889,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1024,volatile,coordinated,90.72199999999985,0.6666666666666666,0.33333333333333337,11.695840000000045,27.734086011533236,0.32657244297583365,6.372395833333333,24.0,42.0,44.0,0.9765625,0.6510416666666666,230,267,0,37,885,267,0.23177083333333334,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1025,volatile,coordinated,33.72066666666667,0.44525547445255476,0.5547445255474452,13.245840000000044,27.631273780374894,0.02383876491162797,5.827256944444445,24.0,39.0,63.0,0.9120370370370371,0.4060894836442282,261,318,0,57,834,318,0.2760416666666667,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1026,volatile,coordinated,35.43466666666669,0.5144927536231884,0.48550724637681164,11.695839999999983,28.031244741185912,0.011118481902574985,7.950520833333333,30.0,68.0,42.0,0.9606481481481483,0.4942465110037574,230,258,0,28,894,258,0.22395833333333334,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1027,volatile,coordinated,67.21033333333335,0.5526315789473685,0.4473684210526315,12.095840000000003,27.875509386714086,0.021940683421545787,8.005208333333334,31.450000000000045,56.0,48.0,0.9751157407407409,0.5388797514619884,238,275,0,37,877,275,0.2387152777777778,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1028,volatile,coordinated,34.60433333333331,0.4966887417218543,0.5033112582781457,11.895840000000053,27.621479294635346,0.17023424176474708,8.952256944444445,37.450000000000045,61.0,42.0,0.9664351851851851,0.48001747608535683,234,266,0,32,886,266,0.2309027777777778,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1029,volatile,coordinated,79.2366666666667,0.5161290322580645,0.4838709677419355,12.545840000000048,27.800474848912,0.09358111375507247,6.2890625,25.0,48.0,58.0,0.9441550925925924,0.48730585424133804,247,300,0,53,852,300,0.2604166666666667,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No AoI term,103,1030,volatile,coordinated,73.85066666666664,0.5151515151515151,0.48484848484848486,13.145840000000048,27.873481980284083,0.03046608267507719,7.611111111111111,35.0,73.0,62.0,0.9172453703703705,0.472520342312009,259,319,0,60,833,319,0.2769097222222222,no_aoi,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_aoi/coordinated/qmix_seed103.onnx
No energy term,101,1001,volatile,coordinated,-55.40000000000006,0.38613861386138615,0.6138613861386139,16.345840000000116,27.869978979177933,0.02107894091934868,11.283854166666666,45.0,60.0,89.0,0.8854166666666666,0.34189356435643564,323,442,0,119,710,442,0.3836805555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1002,volatile,coordinated,18.818000000000016,0.45692883895131087,0.5430711610486891,17.19584000000016,28.196069389932298,0.020211719016068014,11.877604166666666,49.0,65.0,88.0,0.9357638888888888,0.42757750728256344,340,430,0,90,722,430,0.3732638888888889,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1003,volatile,coordinated,-63.89300000000002,0.3875,0.6125,16.795840000000158,28.045742792782573,0.012245984935862719,11.491319444444445,46.0,62.0,67.0,0.9270833333333334,0.3592447916666667,332,405,0,73,747,405,0.3515625,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1004,volatile,coordinated,-74.69333333333336,0.36363636363636365,0.6363636363636364,16.595840000000145,27.778055887166204,0.03293759940050692,11.74392361111111,48.0,68.0,80.0,0.8425925925925927,0.30639730639730645,328,438,0,110,714,438,0.3802083333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1005,volatile,coordinated,-44.53533333333331,0.40336134453781514,0.5966386554621849,16.195840000000114,27.612860050191575,0.013332727952500366,11.456597222222221,47.0,63.0,65.0,0.8938078703703702,0.3605275443510737,320,406,0,86,746,406,0.3524305555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1006,volatile,coordinated,-122.27733333333342,0.32684824902723736,0.6731517509727627,16.69584000000013,27.73702749384593,0.01570091578008305,11.354166666666666,46.0,64.0,77.0,0.8521412037037037,0.27852086035451795,330,440,0,110,712,440,0.3819444444444444,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1007,volatile,coordinated,-130.9693333333333,0.30962343096234307,0.6903765690376569,17.295840000000158,27.847617605125972,0.01566043829271116,10.671006944444445,43.0,63.0,68.0,0.8373842592592592,0.25927378738571205,342,427,0,85,725,427,0.3706597222222222,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1008,volatile,coordinated,-132.2900000000001,0.2857142857142857,0.7142857142857143,16.195840000000135,27.8133897866608,0.01238854545872679,12.216145833333334,46.450000000000045,69.0,69.0,0.8784722222222222,0.2509920634920635,320,387,0,67,765,387,0.3359375,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1009,volatile,coordinated,-105.272,0.3251231527093596,0.6748768472906403,16.445840000000114,27.585351449882772,0.01431379189554084,12.74826388888889,48.0,65.0,56.0,0.8741319444444444,0.28420053366174053,325,393,0,68,759,393,0.3411458333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1010,volatile,coordinated,-29.900666666666677,0.41626794258373206,0.5837320574162679,16.295840000000133,27.87536673639651,0.018972006686958066,12.64670138888889,50.0,68.0,79.0,0.9212962962962964,0.3835061137692717,322,388,0,66,764,388,0.3368055555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1011,volatile,coordinated,-120.30933333333353,0.33031674208144796,0.6696832579185521,16.79584000000013,27.8041058670549,0.03596948162975971,12.198784722222221,47.0,61.0,85.0,0.8347800925925926,0.27574184053963463,332,435,0,103,717,435,0.3776041666666667,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1012,volatile,coordinated,-126.45299999999985,0.332089552238806,0.667910447761194,17.395840000000142,27.719253047701116,0.023055098413760692,11.063368055555555,47.450000000000045,64.0,91.0,0.8489583333333334,0.2819301927860697,344,446,0,102,706,446,0.3871527777777778,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1013,volatile,coordinated,-69.84100000000002,0.3583815028901734,0.6416184971098267,16.34584000000015,27.505443767934835,0.031184965194499634,12.676215277777779,51.0,69.0,53.0,0.9201388888888888,0.32976075786769427,323,379,0,56,773,379,0.3289930555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1014,volatile,coordinated,-37.27866666666669,0.4406779661016949,0.5593220338983051,15.845840000000118,27.16643055612605,0.012132293319084528,11.881944444444445,48.0,61.0,64.0,0.9490740740740742,0.41823603264281234,313,383,0,70,769,383,0.3324652777777778,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1015,volatile,coordinated,-48.49166666666672,0.41139240506329117,0.5886075949367089,16.195840000000103,27.984652380248956,0.019066884564360863,11.776909722222221,48.0,66.0,72.0,0.9369212962962963,0.3854423054383498,320,387,0,67,765,387,0.3359375,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1016,volatile,coordinated,-43.36899999999995,0.4028268551236749,0.5971731448763251,17.045840000000126,27.74034214332949,0.012242288460555771,10.5390625,44.0,64.0,92.0,0.8723958333333334,0.3514244699646643,337,463,0,126,689,463,0.4019097222222222,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1017,volatile,coordinated,-89.9983333333334,0.35051546391752575,0.6494845360824743,16.29584000000013,27.7096812165475,0.01032761155000753,11.702256944444445,46.0,61.0,99.0,0.8530092592592593,0.2989929362352043,322,445,0,123,707,445,0.3862847222222222,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1018,volatile,coordinated,6.345666666666668,0.46875,0.53125,17.895840000000163,27.811885286899123,0.024149682504684775,11.495659722222221,49.0,66.0,105.0,0.9415509259259258,0.44135199652777773,354,451,0,97,701,451,0.3914930555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1019,volatile,coordinated,-88.21666666666664,0.34210526315789475,0.6578947368421053,15.945840000000093,28.392817341526957,0.01239261169079723,11.160590277777779,46.0,61.0,73.0,0.9004629629629629,0.30805311890838205,315,420,0,105,732,420,0.3645833333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1020,volatile,coordinated,-52.9733333333333,0.38823529411764707,0.611764705882353,16.595840000000127,27.540248359265487,0.016030182292228325,11.79513888888889,46.0,66.0,77.0,0.9076967592592593,0.3523999183006536,328,417,0,89,735,417,0.3619791666666667,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1021,volatile,coordinated,-87.63499999999999,0.3524229074889868,0.6475770925110131,16.94584000000013,27.668333776553673,0.011527611923678443,11.6484375,47.0,64.0,75.0,0.8854166666666666,0.3120411160058737,335,426,0,91,726,426,0.3697916666666667,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1022,volatile,coordinated,-84.46266666666672,0.34299516908212563,0.6570048309178744,16.64584000000012,27.780487312650067,0.02088217516518575,12.069444444444445,48.0,66.0,61.0,0.8640046296296295,0.2963494140275541,329,394,0,65,758,394,0.3420138888888889,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1023,volatile,coordinated,-90.07266666666666,0.36597938144329895,0.634020618556701,15.89584000000008,28.173412349677125,0.028999611252622026,11.339409722222221,46.0,62.0,102.0,0.8735532407407407,0.31970247470408547,314,434,0,120,718,434,0.3767361111111111,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1024,volatile,coordinated,7.795999999999999,0.5470085470085471,0.45299145299145294,16.44584000000014,27.734086011533236,0.022564486539585357,10.6875,44.0,62.0,70.0,0.9670138888888888,0.5289648622981956,325,402,0,77,750,402,0.3489583333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1025,volatile,coordinated,-165.07933333333332,0.291970802919708,0.708029197080292,16.495840000000122,27.631273780374894,0.02041370791333763,10.6171875,43.0,62.0,95.0,0.8425925925925927,0.2460124357934577,326,423,0,97,729,423,0.3671875,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1026,volatile,coordinated,-142.51433333333333,0.2608695652173913,0.7391304347826086,16.09584000000012,28.031244741185912,0.0056150076184914785,12.221354166666666,46.0,65.0,76.0,0.8912037037037037,0.23248792270531402,318,396,0,78,756,396,0.34375,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1027,volatile,coordinated,-67.60499999999993,0.3618421052631579,0.638157894736842,15.645840000000092,27.875509386714086,0.027751031008008815,13.197916666666666,51.0,68.0,62.0,0.9357638888888888,0.33859877558479534,309,370,0,61,782,370,0.3211805555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1028,volatile,coordinated,-58.828000000000024,0.40397350993377484,0.5960264900662251,17.54584000000017,27.621479294635346,0.017368060270696126,11.606770833333334,46.0,63.0,82.0,0.9470486111111112,0.38258255150846215,347,426,0,79,726,426,0.3697916666666667,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1029,volatile,coordinated,-17.08000000000002,0.43317972350230416,0.5668202764976958,16.645840000000117,27.800474848912,0.020950420743080553,11.171875,48.0,68.0,69.0,0.9053819444444444,0.3921931003584229,329,415,0,86,737,415,0.3602430555555556,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,101,1030,volatile,coordinated,-35.82766666666669,0.4155844155844156,0.5844155844155844,16.895840000000145,27.873481980284083,0.0297841137721553,11.64236111111111,47.450000000000045,66.0,85.0,0.9100115740740742,0.37818662818662824,334,430,0,96,722,430,0.3732638888888889,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed101.onnx
No energy term,102,1001,volatile,coordinated,62.11666666666663,0.47194719471947194,0.528052805280528,14.395840000000037,27.869978979177933,0.012236548598728528,8.24826388888889,35.0,53.0,72.0,0.9085648148148149,0.4287946155726684,284,362,0,78,790,362,0.3142361111111111,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1002,volatile,coordinated,91.23866666666677,0.5168539325842697,0.4831460674157303,14.995840000000118,28.196069389932298,0.01885196068657565,8.808159722222221,40.0,63.0,74.0,0.9354745370370371,0.48350369330004167,296,368,0,72,784,368,0.3194444444444444,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1003,volatile,coordinated,-1.4359999999999844,0.45625,0.54375,13.395840000000033,28.045742792782573,0.03174928052389589,8.34548611111111,33.0,61.0,51.0,0.9392361111111112,0.42852647569444446,264,315,0,51,837,315,0.2734375,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1004,volatile,coordinated,71.26933333333335,0.4909090909090909,0.509090909090909,14.545840000000108,27.778055887166204,0.026763118293212297,8.37326388888889,37.0,58.0,78.0,0.8831018518518517,0.4335227272727272,287,366,0,79,786,366,0.3177083333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1005,volatile,coordinated,22.85966666666667,0.4495798319327731,0.5504201680672269,13.09584000000001,27.612860050191575,0.023667234942371808,9.557291666666666,42.0,59.0,53.0,0.9363425925925927,0.42096074540927486,258,320,0,62,832,320,0.2777777777777778,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1006,volatile,coordinated,-16.184999999999974,0.40077821011673154,0.5992217898832685,14.545840000000085,27.73702749384593,0.001406877241827087,9.633680555555555,41.450000000000045,59.0,38.0,0.8776041666666666,0.3517246271076524,287,331,0,44,821,331,0.2873263888888889,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1007,volatile,coordinated,-28.073333333333323,0.401673640167364,0.598326359832636,13.845840000000072,27.847617605125972,0.02111777363122251,7.494791666666667,31.0,49.0,65.0,0.8764467592592592,0.35204556020455596,273,330,0,57,822,330,0.2864583333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1008,volatile,coordinated,-74.45600000000007,0.3386243386243386,0.6613756613756614,12.745840000000001,27.8133897866608,0.013372810591625251,9.598958333333334,39.0,63.0,49.0,0.8810763888888888,0.29835390946502055,251,294,0,43,858,294,0.2552083333333333,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1009,volatile,coordinated,-54.58566666666664,0.3694581280788177,0.6305418719211823,13.495840000000058,27.585351449882772,0.01838676113896129,7.855034722222222,33.0,51.0,62.0,0.9074074074074076,0.3352490421455939,266,320,0,54,832,320,0.2777777777777778,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1010,volatile,coordinated,58.46933333333336,0.5119617224880383,0.4880382775119617,13.395840000000087,27.87536673639651,0.025418606546103624,8.43923611111111,34.450000000000045,55.0,71.0,0.9317129629629631,0.4770013733829524,264,318,0,54,834,318,0.2760416666666667,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1011,volatile,coordinated,-20.588333333333367,0.4072398190045249,0.5927601809954751,13.795840000000023,27.8041058670549,0.025684396544480896,10.105902777777779,43.0,62.0,52.0,0.8668981481481481,0.3530354449472096,272,314,0,42,838,314,0.2725694444444444,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1012,volatile,coordinated,-14.786333333333344,0.41044776119402987,0.5895522388059702,14.345840000000052,27.719253047701116,0.05583964414339769,9.19357638888889,42.0,63.0,61.0,0.8825231481481483,0.3622296503593146,283,331,0,48,821,331,0.2873263888888889,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
No energy term,102,1013,volatile,coordinated,-10.515000000000036,0.43352601156069365,0.5664739884393064,13.845840000000091,27.505443767934835,0.023187448973232553,9.309027777777779,40.0,61.0,50.0,0.9270833333333334,0.4019147398843931,273,310,0,37,842,310,0.2690972222222222,no_energy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_energy/coordinated/qmix_seed102.onnx
