policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Battery + Entropy,3019,0.6352201257861635,0.3647798742138365,9.345839999999898,27.7691952184056,0.25266550907545265,5.958333333333333,19.0,35.0,37.0,0.9699074074074076,0.6161047053342651,134.89433333333332,0.17447916666666666,183.0,201.0,18.0
Battery + Entropy,3020,0.4742268041237113,0.5257731958762887,8.895839999999842,27.88644548435911,0.18364377101044282,7.891493055555555,30.0,58.0,31.0,0.9157986111111112,0.4342962485681558,52.03000000000002,0.16666666666666666,174.0,192.0,18.0
Battery + Entropy,3021,0.6375545851528385,0.36244541484716153,11.495840000000051,27.356435250194345,0.28516743633977815,5.205729166666667,19.0,34.0,48.0,0.9768518518518517,0.6227963771631894,204.05033333333344,0.2326388888888889,226.0,268.0,42.0
Battery + Entropy,3022,0.6190476190476191,0.38095238095238093,9.195839999999928,27.392636233701687,0.28964479181796177,6.587673611111111,22.0,35.0,34.0,0.9849537037037037,0.6097332451499119,92.28666666666668,0.171875,180.0,198.0,18.0
Battery + Entropy,3023,0.5945945945945946,0.4054054054054054,12.045840000000027,27.617549127455494,0.07745278997498208,4.139756944444445,14.0,25.0,59.0,0.953125,0.566722972972973,190.96199999999996,0.24131944444444445,237.0,278.0,41.0
Battery + Entropy,3024,0.6124567474048442,0.38754325259515576,11.995840000000019,27.71187623849027,0.1268561287127164,5.826388888888889,23.0,36.0,68.0,0.9479166666666666,0.5805579584775086,222.5770000000001,0.25,236.0,288.0,52.0
Battery + Entropy,3025,0.5897435897435898,0.41025641025641024,11.04584000000002,27.62663751191855,0.24428639499872695,5.924479166666667,20.0,40.0,50.0,0.9696180555555556,0.5718260327635328,163.27399999999994,0.22743055555555555,217.0,262.0,45.0
Battery + Entropy,3026,0.704225352112676,0.295774647887324,9.795840000000029,27.844778964859096,0.5044663144897255,5.904513888888889,21.0,43.0,36.0,0.9814814814814815,0.6911841418883672,156.37566666666663,0.18663194444444445,192.0,215.0,23.0
Battery + Entropy,3027,0.6111111111111112,0.38888888888888884,9.645839999999913,27.499076027649426,0.23633602735461412,7.932291666666667,30.450000000000045,53.0,39.0,0.9632523148148149,0.5886541923868314,155.01466666666656,0.1935763888888889,189.0,223.0,34.0
Battery + Entropy,3028,0.4824561403508772,0.5175438596491229,10.095839999999955,27.63507648640927,0.35037739062224754,6.114583333333333,21.0,53.0,41.0,0.9253472222222222,0.44643944931773877,70.08199999999998,0.1987847222222222,198.0,229.0,31.0
Battery + Entropy,3029,0.543918918918919,0.45608108108108103,12.19584000000004,27.497347482787532,0.13940797566264024,4.933159722222222,18.0,39.0,53.0,0.9120370370370371,0.49607419919919926,161.99866666666654,0.24305555555555555,240.0,280.0,40.0
Battery + Entropy,3030,0.6157635467980296,0.3842364532019704,10.095839999999955,27.869642024952892,0.25523897769473025,5.260416666666667,17.0,27.0,46.0,0.9641203703703702,0.5936701787994891,163.14666666666665,0.1953125,198.0,225.0,27.0
Entropy Threshold,3001,0.589622641509434,0.410377358490566,10.645840000000016,27.62894994555471,0.258893145849049,5.155381944444445,17.0,37.0,46.0,0.9603587962962964,0.5662492902690427,153.4713333333333,0.20572916666666666,209.0,237.0,28.0
Entropy Threshold,3002,0.5819209039548022,0.4180790960451978,14.045840000000059,27.861430036513966,0.031197429204892407,4.827256944444445,18.450000000000045,51.0,66.0,0.9195601851851851,0.5351112942038082,243.74933333333342,0.2916666666666667,277.0,336.0,59.0
Entropy Threshold,3003,0.5949367088607594,0.40506329113924056,11.595840000000019,27.548637494574557,0.12294922055808041,4.510416666666667,16.0,31.0,53.0,0.9519675925925927,0.5663604664791374,168.38466666666662,0.2265625,228.0,261.0,33.0
Entropy Threshold,3004,0.67,0.32999999999999996,11.495840000000001,27.924650112487644,0.1522471182595358,4.717013888888889,15.0,30.0,46.0,0.9664351851851853,0.6475115740740742,198.50233333333327,0.2204861111111111,226.0,254.0,28.0
Entropy Threshold,3005,0.6119402985074627,0.3880597014925373,10.995839999999982,28.08026909765794,0.033877630330604744,5.2109375,17.0,31.0,43.0,0.9675925925925924,0.5921088999447207,158.7296666666665,0.2126736111111111,216.0,245.0,29.0
Entropy Threshold,3006,0.6835443037974683,0.31645569620253167,10.295840000000004,27.970602109231812,0.3535916296973209,6.233506944444445,25.0,39.0,44.0,0.9704861111111112,0.663370253164557,158.25100000000006,0.20052083333333334,202.0,231.0,29.0
Entropy Threshold,3007,0.582089552238806,0.417910447761194,10.795839999999986,27.72584938019354,0.2005147227094022,5.755208333333333,20.0,40.0,44.0,0.9623842592592591,0.560193822553897,133.46666666666667,0.2092013888888889,212.0,241.0,29.0
Entropy Threshold,3008,0.5601851851851852,0.43981481481481477,10.645840000000053,27.678808363663382,0.4492824391963217,5.360243055555555,17.0,28.0,50.0,0.9505208333333334,0.53246768904321,117.79199999999997,0.2109375,209.0,243.0,34.0
Entropy Threshold,3009,0.6898148148148148,0.31018518518518523,11.345840000000097,27.35706781838024,0.4077185064736071,4.822048611111111,17.0,29.0,46.0,0.9817708333333334,0.6772400655864197,237.8080000000002,0.23350694444444445,223.0,269.0,46.0
Entropy Threshold,3010,0.6548223350253807,0.3451776649746193,11.095840000000056,27.819657651968942,0.29017672705123243,5.28125,17.0,33.0,48.0,0.972800925925926,0.6370117738296672,180.00566666666674,0.21788194444444445,218.0,251.0,33.0
Entropy Threshold,3011,0.5459770114942529,0.45402298850574707,9.49583999999997,27.82161901589394,0.36927929096872103,5.899305555555555,20.0,38.0,40.0,0.9484953703703705,0.5178566677309494,81.89366666666659,0.1909722222222222,186.0,220.0,34.0
Entropy Threshold,3012,0.6609195402298851,0.3390804597701149,9.345839999999907,27.90835789481917,0.27777046582913056,6.652777777777778,22.0,52.0,48.0,0.9947916666666666,0.6574772509578544,157.25900000000001,0.1918402777777778,183.0,221.0,38.0
Entropy Threshold,3013,0.5441176470588235,0.4558823529411765,9.395840000000012,27.60629658153886,0.6179276375270857,6.782986111111111,23.0,42.0,39.0,0.9435763888888888,0.5134165645424836,103.8579999999999,0.1831597222222222,184.0,211.0,27.0
Entropy Threshold,3014,0.5670103092783505,0.4329896907216495,9.945839999999986,27.965147343052877,0.35814470327773895,6.099826388888889,20.0,40.0,49.0,0.9620949074074076,0.5455177310042001,107.37533333333327,0.2013888888888889,195.0,232.0,37.0
Entropy Threshold,3015,0.5955882352941176,0.40441176470588236,12.545840000000068,28.124213368859103,0.13595271457672975,4.221354166666667,14.0,22.0,53.0,0.9432870370370371,0.561810661764706,195.4246666666667,0.2595486111111111,247.0,299.0,52.0
Entropy Threshold,3016,0.6358695652173914,0.36413043478260865,11.045839999999995,27.86800081186195,0.24082122664269312,5.438368055555555,18.450000000000045,37.0,54.0,0.9704861111111112,0.6171025815217392,145.83699999999993,0.2248263888888889,217.0,259.0,42.0
Entropy Threshold,3017,0.660377358490566,0.339622641509434,9.895839999999938,27.5129058183247,0.05520393056463655,6.217881944444445,22.0,46.0,39.0,0.9953703703703705,0.6573200559049616,149.76666666666674,0.18489583333333334,194.0,213.0,19.0
Entropy Threshold,3018,0.5888888888888889,0.4111111111111111,9.945839999999954,27.62835490570601,0.3658457975042628,5.371527777777778,18.0,25.0,42.0,0.9768518518518517,0.5752572016460905,119.56633333333329,0.19618055555555555,195.0,226.0,31.0
Entropy Threshold,3019,0.6415094339622641,0.3584905660377359,9.395839999999897,27.7691952184056,0.24016550907545264,5.901909722222222,18.0,40.0,37.0,0.9722222222222222,0.6236897274633123,139.0229999999999,0.1753472222222222,184.0,202.0,18.0
Entropy Threshold,3020,0.5,0.5,9.195839999999837,27.88644548435911,0.15864377101044286,7.303819444444445,27.450000000000045,53.0,32.0,0.9288194444444444,0.4644097222222222,72.522,0.17447916666666666,180.0,201.0,21.0
Entropy Threshold,3021,0.6419213973799127,0.3580786026200873,11.545840000000052,27.356435250194345,0.28516743633977815,5.158854166666667,19.0,34.0,49.0,0.9768518518518517,0.6270621057738962,207.0043333333334,0.23350694444444445,227.0,269.0,42.0
Entropy Threshold,3022,0.626984126984127,0.373015873015873,9.195839999999912,27.392636233701687,0.2771447918179618,6.967881944444445,24.0,42.0,35.0,0.988425925925926,0.6197273662551441,95.8476666666667,0.171875,180.0,198.0,18.0
Entropy Threshold,3023,0.6177606177606177,0.38223938223938225,12.34584000000004,27.617549127455494,0.027452789974982086,4.040798611111111,14.0,25.0,62.0,0.9589120370370371,0.5923780923780924,211.4346666666666,0.2482638888888889,243.0,286.0,43.0
Entropy Threshold,3024,0.6193771626297578,0.38062283737024216,12.29584000000002,27.71187623849027,0.08994901127076949,5.517361111111111,22.0,34.0,70.0,0.953125,0.5903438581314879,229.627,0.2569444444444444,242.0,296.0,54.0
Entropy Threshold,3025,0.594017094017094,0.405982905982906,11.09584000000002,27.62663751191855,0.24428639499872695,5.861111111111111,20.0,38.0,51.0,0.9742476851851853,0.5787197788065844,167.38033333333328,0.2300347222222222,218.0,265.0,47.0
Entropy Threshold,3026,0.704225352112676,0.295774647887324,9.795840000000029,27.844778964859096,0.5044663144897255,6.092013888888889,22.0,53.0,36.0,0.9814814814814815,0.6911841418883672,156.16566666666662,0.18663194444444445,192.0,215.0,23.0
Entropy Threshold,3027,0.6313131313131313,0.36868686868686873,9.795839999999913,27.499076027649426,0.23633602735461412,7.855902777777778,30.450000000000045,48.0,41.0,0.9710648148148149,0.6130459689487467,169.94666666666663,0.1970486111111111,192.0,227.0,35.0
Entropy Threshold,3028,0.49122807017543857,0.5087719298245614,10.295839999999957,27.63507648640927,0.35037739062224754,5.769965277777778,18.0,52.0,43.0,0.9279513888888888,0.4558357699805068,76.82599999999998,0.20225694444444445,202.0,233.0,31.0
