policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Extended QMIX Replica Mean,101.0,4030,volatile,coordinated,221.2413333333333,0.6245487364620939,0.37545126353790614,13.195840000000068,27.864357971650957,0.1279152730356185,4.4296875,17.0,39.0,69.0,0.9603587962962963,0.5997908727771092,260,308,0,48,844,308,0.2673611111111111
Extended QMIX Replica Mean,102.0,4001,volatile,coordinated,99.77799999999998,0.5330396475770925,0.46696035242290745,11.44583999999995,27.40849217874173,0.04761039670061449,6.088541666666667,25.0,41.0,54.0,0.9383680555555556,0.5001873776309349,225,265,0,40,887,265,0.2300347222222222
Extended QMIX Replica Mean,102.0,4002,volatile,coordinated,113.32466666666673,0.5462555066079295,0.45374449339207046,11.84583999999999,27.44274949619137,0.029426438116099064,4.756944444444445,16.0,28.0,55.0,0.9398148148148149,0.5133790177843042,233,259,0,26,893,259,0.2248263888888889
Extended QMIX Replica Mean,102.0,4003,volatile,coordinated,176.41900000000012,0.6596858638743456,0.3403141361256544,12.295840000000117,27.701680023876925,0.3732847174889122,3.9852430555555554,13.0,24.0,57.0,0.9774305555555556,0.6447971204188482,242,285,0,43,867,285,0.24739583333333334
Extended QMIX Replica Mean,102.0,4004,volatile,coordinated,194.6726666666666,0.6061776061776062,0.3938223938223938,12.195840000000045,27.55309140987686,0.10021739215700433,5.8984375,23.0,48.0,63.0,0.9458912037037036,0.5733780655655655,240,275,0,35,877,275,0.2387152777777778
Extended QMIX Replica Mean,102.0,4005,volatile,coordinated,121.48799999999996,0.6369426751592356,0.36305732484076436,10.595839999999997,27.709958421476138,0.34147806929878843,5.494791666666667,18.0,41.0,57.0,0.9791666666666666,0.6236730360934182,208,242,0,34,910,242,0.21006944444444445
Extended QMIX Replica Mean,102.0,4006,volatile,coordinated,140.16400000000002,0.6062176165803109,0.3937823834196891,11.395839999999998,27.57986529670918,0.1731696853087801,5.989583333333333,22.450000000000045,38.0,47.0,0.9600694444444444,0.5820110103626943,224,260,0,36,892,260,0.22569444444444445
Extended QMIX Replica Mean,102.0,4007,volatile,coordinated,169.12266666666662,0.6595744680851063,0.34042553191489366,10.945840000000029,27.562579455199096,0.3750474310203452,6.301215277777778,23.0,46.0,52.0,0.9936342592592593,0.6553757880220646,215,258,0,43,894,258,0.22395833333333334
Extended QMIX Replica Mean,102.0,4008,volatile,coordinated,162.65700000000004,0.6288659793814433,0.3711340206185567,12.345840000000045,27.677857988834862,0.08670698807953997,3.8081597222222223,12.0,23.0,47.0,0.9652777777777778,0.6070303550973654,243,275,0,32,877,275,0.2387152777777778
Extended QMIX Replica Mean,102.0,4009,volatile,coordinated,135.5006666666666,0.576036866359447,0.42396313364055305,11.345839999999969,27.82815902881104,0.1548866540801069,5.635416666666667,20.0,39.0,49.0,0.9641203703703702,0.5553688769414574,223,262,0,39,890,262,0.22743055555555555
Extended QMIX Replica Mean,102.0,4010,volatile,coordinated,108.02666666666664,0.551219512195122,0.448780487804878,11.345839999999988,27.718906476623278,0.15130755243520572,6.040798611111111,21.0,49.0,43.0,0.9398148148148147,0.518044263775971,223,252,0,29,900,252,0.21875
Extended QMIX Replica Mean,102.0,4011,volatile,coordinated,235.25166666666652,0.6472868217054264,0.3527131782945736,13.44584000000009,27.977555618374083,0.2762210974104928,4.019097222222222,13.450000000000045,36.0,62.0,0.9814814814814815,0.6353000287108815,265,313,0,48,839,313,0.2717013888888889
