policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Random Feasible,211,0.27011494252873564,0.7298850574712643,16.995840000000126,27.58635165301026,0.016711860668959893,7.235243055555555,35.0,55.0,102.0,0.8995949074074073,0.2429940267134951,-150.59466666666663,0.3559027777777778,336.0,410.0,74.0
Random Feasible,212,0.256198347107438,0.743801652892562,17.045840000000126,27.919764761552692,0.02594950364276352,7.961805555555555,38.0,58.0,104.0,0.833912037037037,0.2136468855218855,-194.51433333333347,0.3532986111111111,337.0,407.0,70.0
Random Feasible,213,0.3137254901960784,0.6862745098039216,16.495840000000094,27.724887803272157,0.022104961516420277,8.887152777777779,43.0,64.0,98.0,0.8839699074074073,0.2773238925199709,-124.3566666666666,0.3472222222222222,326.0,400.0,74.0
Random Feasible,214,0.2972972972972973,0.7027027027027026,16.595840000000095,27.94823480825298,0.013958270574730935,8.01388888888889,38.0,58.0,98.0,0.8434606481481483,0.25075857107107113,-154.33333333333323,0.3402777777777778,328.0,392.0,64.0
Random Feasible,215,0.3110367892976589,0.6889632107023411,16.895840000000117,27.457604887378945,0.01082525893845213,7.661458333333333,36.450000000000045,59.0,95.0,0.839699074074074,0.261177303976217,-135.29866666666663,0.3472222222222222,334.0,400.0,66.0
Random Feasible,216,0.3177966101694915,0.6822033898305084,16.745840000000097,27.32361408507136,0.02076422154278322,7.546875,36.0,54.0,101.0,0.8995949074074073,0.28588821209981163,-115.65666666666661,0.3489583333333333,331.0,402.0,71.0
Random Feasible,217,0.2579710144927536,0.7420289855072464,16.69584000000011,28.049193411107996,0.028853046119121786,8.355034722222221,41.0,61.0,97.0,0.7743055555555556,0.19974838969404188,-222.78100000000032,0.3463541666666667,330.0,399.0,69.0
Random Feasible,218,0.26903553299492383,0.7309644670050761,17.49584000000013,27.828259921270625,0.015404428957527746,7.921006944444445,39.450000000000045,54.0,106.0,0.8796296296296297,0.23665162624553485,-156.84566666666663,0.3663194444444444,346.0,422.0,76.0
Random Feasible,219,0.32195121951219513,0.6780487804878048,16.695840000000107,27.502366090802504,0.022731362430842925,7.341145833333333,36.0,58.0,103.0,0.890914351851852,0.28683096205962066,-116.00566666666668,0.3324652777777778,330.0,383.0,53.0
Random Feasible,220,0.2890995260663507,0.7109004739336493,16.445840000000103,27.96253468956628,0.023446992824098165,7.728298611111111,38.0,54.0,95.0,0.8689236111111112,0.25120540416008424,-144.797,0.3454861111111111,325.0,398.0,73.0
Random Feasible,221,0.29004329004329005,0.7099567099567099,17.045840000000133,27.87188910352081,0.015306837572524476,6.0546875,31.0,48.0,94.0,0.8706597222222222,0.2525290103415103,-151.59999999999982,0.3428819444444444,337.0,395.0,58.0
Random Feasible,222,0.27800829875518673,0.7219917012448133,16.645840000000106,27.42557524730638,0.013243740806867852,8.059027777777779,38.0,59.0,97.0,0.8778935185185185,0.24406168357153835,-152.7316666666667,0.3472222222222222,329.0,400.0,71.0
Random Feasible,223,0.20833333333333334,0.7916666666666666,17.09584000000013,27.78823108417696,0.0276195866992087,7.758680555555555,38.0,63.0,101.0,0.8159722222222222,0.16999421296296297,-210.30300000000017,0.3480902777777778,338.0,401.0,63.0
Random Feasible,224,0.34183673469387754,0.6581632653061225,17.195840000000132,28.08723978600349,0.019518810241620138,7.448784722222222,37.0,60.0,98.0,0.9117476851851851,0.3116688515684051,-95.9896666666666,0.3619791666666667,340.0,417.0,77.0
Random Feasible,225,0.24882629107981222,0.7511737089201878,17.39584000000014,27.77582209554403,0.023025710638996225,6.5078125,33.0,52.0,98.0,0.8654513888888888,0.2153470592070944,-183.42000000000002,0.3671875,344.0,423.0,79.0
Random Feasible,226,0.3275862068965517,0.6724137931034483,16.895840000000117,27.863677478080206,0.024476499678710125,6.391493055555555,32.0,56.0,105.0,0.902199074074074,0.295547972541507,-112.27366666666667,0.3550347222222222,334.0,409.0,75.0
Random Feasible,227,0.2887700534759358,0.7112299465240641,17.19584000000013,27.470396163705733,0.00977329318824949,7.133680555555555,35.450000000000045,50.0,105.0,0.9019097222222222,0.26044451871657753,-141.92600000000002,0.3611111111111111,340.0,416.0,76.0
Random Feasible,228,0.19696969696969696,0.803030303030303,16.5458400000001,27.692085219615866,0.022258831293654906,7.310763888888889,36.0,57.0,94.0,0.8049768518518517,0.15855604657687988,-214.4306666666668,0.3428819444444444,327.0,395.0,68.0
Random Feasible,229,0.2054263565891473,0.7945736434108527,16.695840000000096,27.916316505075454,0.011615775663702645,7.619791666666667,37.0,54.0,98.0,0.8113425925925927,0.1666711527418892,-245.05733333333353,0.3611111111111111,330.0,416.0,86.0
Random Feasible,230,0.22448979591836735,0.7755102040816326,16.445840000000103,27.74166292968646,0.009100974020928049,7.943576388888889,38.0,56.0,97.0,0.8559027777777778,0.19214143990929705,-189.27700000000002,0.3324652777777778,325.0,383.0,58.0
